TransactionID,ProductID,CustomerID,Date,Quantity,UnitPrice,StoreID
T103837,P0002,C0249,2025-02-04,4,736,S07
T103838,P0099,C0028,2025-05-19,3,839,S07
T103839,P0034,C0380,2025-01-21,1,790,S10
T103840,P0058,C0258,2025-02-17,3,1052,S08
T103841,P0092,C0172,2025-04-21,5,1212,S06
T103842,P0015,C0403,2025-04-30,2,1074,S07
T103843,P0069,C0389,2025-04-25,4,984,S02
T103844,P0020,C0004,2025-02-11,3,1310,S10
T103845,P0034,C0102,2025-04-25,5,790,S10
T103846,P0094,C0447,2025-05-13,4,1026,S07
T103847,P0007,C0238,2025-06-11,3,563,S01
T103848,P0016,C0445,2025-02-14,4,809,S08
T103849,P0047,C0026,2025-01-15,5,511,S06
T103850,P0033,C0218,2025-05-15,3,613,S05
T103851,P0099,C0420,2025-05-03,1,839,S09
T103852,P0035,C0092,2025-03-25,3,349,S06
T103853,P0054,C0009,2025-06-02,4,1115,S06
T103854,P0039,C0326,2025-02-14,1,996,S10
T103855,P0015,C0183,2025-02-16,1,1074,S09
T103856,P0095,C0203,2025-07-02,2,656,S03
T103857,P0011,C0274,2025-03-05,1,1201,S03
T103858,P0094,C0075,2025-01-14,4,1026,S07
T103859,P0036,C0177,2025-03-25,4,1051,S10
T103860,P0032,C0471,2025-07-01,5,302,S10
T103861,P0059,C0021,2025-05-13,1,626,S06
T103862,P0048,C0020,2025-01-25,2,628,S10
T103863,P0093,C0327,2025-03-25,1,534,S07
T103864,P0066,C0372,2025-06-27,1,665,S06
T103865,P0082,C0384,2025-06-10,3,697,S07
T103866,P0052,C0012,2025-03-25,2,879,S05
T103867,P0093,C0335,2025-04-15,1,534,S07
T103868,P0015,C0407,2025-03-21,2,1074,S10
T103869,P0034,C0156,2025-02-28,5,790,S09
T103870,P0070,C0438,2025-02-13,2,947,S01
T103871,P0048,C0294,2025-04-08,4,628,S04
T103872,P0098,C0479,2025-02-16,4,782,S05
T103873,P0096,C0353,2025-05-05,2,368,S05
T103874,P0065,C0344,2025-01-14,1,1005,S10
T103875,P0052,C0466,2025-06-21,2,879,S05
T103876,P0035,C0003,2025-05-05,4,349,S04
T103877,P0003,C0401,2025-02-18,4,500,S03
T103878,P0036,C0137,2025-02-22,4,1051,S10
T103879,P0082,C0163,2025-02-06,1,697,S04
T103880,P0029,C0010,2025-06-28,3,323,S04
T103881,P0009,C0314,2025-06-05,3,915,S10
T103882,P0059,C0302,2025-02-23,4,626,S10
T103883,P0043,C0278,2025-06-24,4,716,S08
T103884,P0072,C0007,2025-02-14,3,381,S06
T103885,P0041,C0178,2025-05-19,4,266,S03
T103886,P0060,C0438,2025-05-11,4,810,S04
T103887,P0069,C0358,2025-07-05,2,984,S07
T103888,P0033,C0207,2025-05-28,1,613,S10
T103889,P0011,C0324,2025-02-16,4,1201,S09
T103890,P0045,C0043,2025-02-19,2,772,S09
T103891,P0048,C0156,2025-03-07,3,628,S06
T103892,P0058,C0346,2025-02-06,4,1052,S01
T103893,P0020,C0320,2025-01-22,5,1310,S03
T103894,P0080,C0181,2025-02-14,5,683,S07
T103895,P0054,C0392,2025-02-13,1,1115,S05
T103896,P0072,C0381,2025-02-18,4,381,S04
T103897,P0049,C0472,2025-02-22,5,614,S03
T103898,P0049,C0311,2025-05-01,1,614,S02
T103899,P0051,C0112,2025-05-04,2,237,S02
T103900,P0074,C0149,2025-04-13,2,1372,S03
T103901,P0099,C0399,2025-07-07,4,839,S09
T103902,P0053,C0181,2025-05-30,2,982,S07
T103903,P0077,C0143,2025-06-26,3,1210,S06
T103904,P0081,C0055,2025-02-28,3,856,S09
T103905,P0069,C0273,2025-05-21,4,984,S04
T103906,P0052,C0254,2025-02-05,4,879,S05
T103907,P0058,C0081,2025-02-25,2,1052,S07
T103908,P0037,C0002,2025-02-19,5,975,S06
T103909,P0098,C0238,2025-06-23,2,782,S02
T103910,P0050,C0298,2025-06-28,4,1276,S07
T103911,P0053,C0097,2025-02-09,1,982,S10
T103912,P0029,C0071,2025-07-04,5,323,S10
T103913,P0065,C0042,2025-03-28,5,1005,S10
T103914,P0094,C0210,2025-05-02,1,1026,S06
T103915,P0079,C0128,2025-04-09,2,1241,S10
T103916,P0081,C0242,2025-07-07,1,856,S06
T103917,P0003,C0381,2025-05-03,5,500,S07
T103918,P0071,C0262,2025-03-31,2,1040,S03
T103919,P0059,C0189,2025-03-02,2,626,S03
T103920,P0061,C0480,2025-02-08,2,716,S06
T103921,P0017,C0151,2025-01-30,1,463,S01
T103922,P0027,C0296,2025-06-23,4,778,S08
T103923,P0032,C0351,2025-02-10,5,302,S08
T103924,P0031,C0408,2025-04-06,2,1090,S08
T103925,P0065,C0329,2025-02-28,1,1005,S10
T103926,P0043,C0447,2025-01-19,2,716,S04
T103927,P0060,C0370,2025-01-29,1,810,S01
T103928,P0096,C0017,2025-05-05,4,368,S09
T103929,P0061,C0442,2025-04-08,4,716,S02
T103930,P0054,C0491,2025-05-14,3,1115,S09
T103931,P0016,C0367,2025-03-06,5,809,S09
T103932,P0092,C0013,2025-02-19,4,1212,S08
T103933,P0093,C0031,2025-02-08,3,534,S07
T103934,P0093,C0394,2025-06-12,1,534,S06
T103935,P0052,C0367,2025-01-31,5,879,S08
T103936,P0055,C0404,2025-04-05,1,732,S02
T103937,P0019,C0434,2025-06-02,3,1281,S10
T103938,P0097,C0406,2025-06-09,1,938,S03
T103939,P0047,C0212,2025-02-17,3,511,S03
T103940,P0032,C0408,2025-02-23,4,302,S04
T103941,P0034,C0050,2025-05-12,3,790,S02
T103942,P0059,C0461,2025-06-22,4,626,S04
T103943,P0097,C0134,2025-02-28,3,938,S05
T103944,P0089,C0228,2025-06-15,3,939,S08
T103945,P0090,C0133,2025-03-07,5,1275,S05
T103946,P0077,C0019,2025-02-02,2,1210,S03
T103947,P0067,C0148,2025-04-20,1,305,S04
T103948,P0048,C0289,2025-05-04,3,628,S05
T103949,P0040,C0484,2025-07-03,2,725,S10
T103950,P0082,C0157,2025-03-29,4,697,S08
T103951,P0087,C0151,2025-07-08,2,1149,S03
T103952,P0019,C0312,2025-02-08,3,1281,S07
T103953,P0033,C0327,2025-02-15,2,613,S01
T103954,P0028,C0299,2025-01-15,3,1015,S03
T103955,P0075,C0007,2025-02-02,3,582,S06
T103956,P0093,C0261,2025-07-01,5,534,S07
T103957,P0062,C0317,2025-04-26,2,735,S06
T103958,P0083,C0080,2025-05-21,5,1127,S09
T103959,P0041,C0268,2025-02-28,3,266,S07
T103960,P0063,C0332,2025-02-01,2,735,S09
T103961,P0062,C0090,2025-01-31,4,735,S07
T103962,P0002,C0343,2025-04-27,1,736,S06
T103963,P0029,C0159,2025-02-17,2,323,S04
T103964,P0020,C0143,2025-04-01,5,1310,S02
T103965,P0084,C0101,2025-07-06,3,847,S08
T103966,P0059,C0292,2025-01-29,1,626,S09
T103967,P0030,C0380,2025-03-12,2,500,S06
T103968,P0086,C0017,2025-04-04,4,979,S02
T103969,P0043,C0260,2025-07-09,1,716,S05
T103970,P0071,C0493,2025-02-16,5,1040,S09
T103971,P0011,C0497,2025-05-01,1,1201,S08
T103972,P0073,C0268,2025-02-01,2,1115,S04
T103973,P0033,C0409,2025-02-15,2,613,S04
T103974,P0030,C0354,2025-04-22,4,500,S03
T103975,P0006,C0312,2025-03-02,3,793,S09
T103976,P0036,C0047,2025-03-19,2,1051,S02
T103977,P0017,C0268,2025-01-14,3,463,S01
T103978,P0027,C0117,2025-06-27,2,778,S10
T103979,P0098,C0298,2025-07-02,4,782,S08
T103980,P0013,C0275,2025-02-09,1,963,S06
T103981,P0082,C0038,2025-06-27,2,697,S08
T103982,P0015,C0227,2025-05-01,1,1074,S08
T103983,P0026,C0052,2025-03-20,5,1235,S10
T103984,P0028,C0307,2025-04-20,4,1015,S05
T103985,P0073,C0005,2025-04-22,5,1115,S07
T103986,P0015,C0369,2025-05-13,4,1074,S04
T103987,P0076,C0413,2025-05-09,5,198,S08
T103988,P0001,C0129,2025-03-26,4,401,S10
T103989,P0035,C0253,2025-06-08,2,349,S06
T103990,P0065,C0248,2025-06-24,5,1005,S05
T103991,P0083,C0154,2025-07-01,3,1127,S09
T103992,P0032,C0175,2025-03-23,3,302,S09
T103993,P0065,C0159,2025-01-22,4,1005,S02
T103994,P0097,C0485,2025-03-04,2,938,S08
T103995,P0001,C0164,2025-02-21,5,401,S08
T103996,P0064,C0084,2025-06-10,2,920,S02
T103997,P0098,C0222,2025-06-28,3,782,S02
T103998,P0057,C0176,2025-02-07,5,596,S03
T103999,P0025,C0399,2025-03-23,1,1059,S04
T104000,P0028,C0158,2025-01-22,5,1015,S05
T104001,P0041,C0393,2025-02-02,5,266,S08
T104002,P0014,C0351,2025-04-04,3,956,S10
T104003,P0027,C0293,2025-06-29,2,778,S06
T104004,P0021,C0099,2025-05-06,4,1251,S03
T104005,P0021,C0313,2025-05-22,2,1251,S06
T104006,P0067,C0243,2025-02-19,5,305,S07
T104007,P0100,C0372,2025-03-18,3,1217,S04
T104008,P0034,C0242,2025-05-10,3,790,S06
T104009,P0019,C0157,2025-01-13,3,1281,S06
T104010,P0096,C0162,2025-05-11,4,368,S05
T104011,P0055,C0289,2025-01-31,4,732,S07
T104012,P0001,C0391,2025-06-06,4,401,S01
T104013,P0053,C0182,2025-03-18,2,982,S08
T104014,P0099,C0141,2025-04-13,1,839,S04
T104015,P0027,C0339,2025-04-17,3,778,S05
T104016,P0048,C0013,2025-03-04,3,628,S07
T104017,P0049,C0167,2025-01-31,5,614,S09
T104018,P0095,C0103,2025-01-31,2,656,S10
T104019,P0065,C0226,2025-02-18,3,1005,S02
T104020,P0010,C0125,2025-01-15,2,846,S06
T104021,P0093,C0246,2025-06-29,5,534,S08
T104022,P0006,C0400,2025-05-08,4,793,S08
T104023,P0032,C0144,2025-06-04,5,302,S10
T104024,P0049,C0031,2025-02-04,1,614,S01
T104025,P0082,C0176,2025-07-04,3,697,S09
T104026,P0048,C0225,2025-02-24,3,628,S02
T104027,P0061,C0069,2025-02-19,1,716,S06
T104028,P0100,C0376,2025-02-12,4,1217,S03
T104029,P0020,C0302,2025-02-16,3,1310,S10
T104030,P0026,C0288,2025-02-07,1,1235,S08
T104031,P0032,C0168,2025-06-06,5,302,S09
T104032,P0098,C0339,2025-04-10,3,782,S09
T104033,P0068,C0419,2025-02-25,3,992,S01
T104034,P0018,C0396,2025-02-09,1,673,S06
T104035,P0047,C0464,2025-01-17,4,511,S04
T104036,P0024,C0165,2025-03-16,4,572,S04
T104037,P0059,C0186,2025-02-18,3,626,S04
T104038,P0087,C0498,2025-01-12,3,1149,S05
T104039,P0078,C0383,2025-06-18,1,896,S03
T104040,P0016,C0329,2025-03-12,4,809,S07
T104041,P0051,C0413,2025-04-18,4,237,S01
T104042,P0068,C0031,2025-05-20,5,992,S06
T104043,P0003,C0290,2025-01-17,4,500,S01
T104044,P0065,C0448,2025-05-14,3,1005,S09
T104045,P0063,C0145,2025-02-05,5,735,S06
T104046,P0082,C0035,2025-04-09,1,697,S10
T104047,P0012,C0499,2025-04-25,5,623,S02
T104048,P0069,C0082,2025-07-09,5,984,S02
T104049,P0074,C0473,2025-04-25,4,1372,S10
T104050,P0084,C0098,2025-04-21,1,847,S07
T104051,P0036,C0239,2025-02-23,4,1051,S03
T104052,P0084,C0170,2025-04-14,1,847,S03
T104053,P0083,C0295,2025-04-13,3,1127,S08
T104054,P0068,C0400,2025-04-18,4,992,S01
T104055,P0052,C0295,2025-05-13,3,879,S01
T104056,P0080,C0425,2025-02-19,4,683,S01
T104057,P0002,C0116,2025-05-11,3,736,S07
T104058,P0020,C0133,2025-02-16,2,1310,S10
T104059,P0087,C0394,2025-06-19,3,1149,S09
T104060,P0059,C0335,2025-02-06,2,626,S10
T104061,P0046,C0458,2025-03-17,5,882,S03
T104062,P0025,C0396,2025-03-19,2,1059,S04
T104063,P0040,C0093,2025-02-05,1,725,S01
T104064,P0069,C0309,2025-02-24,1,984,S03
T104065,P0070,C0179,2025-01-15,1,947,S06
T104066,P0041,C0476,2025-04-01,2,266,S04
T104067,P0026,C0156,2025-07-09,2,1235,S07
T104068,P0035,C0120,2025-05-16,2,349,S06
T104069,P0004,C0071,2025-02-17,4,1294,S02
T104070,P0049,C0014,2025-04-11,4,614,S04
T104071,P0049,C0026,2025-05-03,4,614,S08
T104072,P0052,C0102,2025-07-05,2,879,S07
T104073,P0076,C0418,2025-03-12,1,198,S02
T104074,P0023,C0260,2025-04-13,5,322,S09
T104075,P0016,C0084,2025-05-09,2,809,S02
T104076,P0063,C0380,2025-05-17,5,735,S06
T104077,P0096,C0163,2025-07-05,4,368,S04
T104078,P0027,C0047,2025-03-27,5,778,S06
T104079,P0062,C0131,2025-03-28,5,735,S02
T104080,P0059,C0009,2025-05-07,1,626,S07
T104081,P0054,C0205,2025-03-17,1,1115,S06
T104082,P0047,C0485,2025-04-16,3,511,S02
T104083,P0056,C0485,2025-03-12,3,474,S04
T104084,P0090,C0044,2025-04-03,4,1275,S08
T104085,P0003,C0488,2025-06-22,3,500,S06
T104086,P0006,C0073,2025-01-13,2,793,S03
T104087,P0073,C0005,2025-07-03,2,1115,S09
T104088,P0020,C0072,2025-04-29,4,1310,S01
T104089,P0008,C0306,2025-01-30,2,778,S05
T104090,P0048,C0317,2025-01-22,4,628,S03
T104091,P0054,C0089,2025-01-21,2,1115,S09
T104092,P0020,C0380,2025-04-28,2,1310,S06
T104093,P0015,C0403,2025-01-18,2,1074,S01
T104094,P0064,C0105,2025-01-29,3,920,S07
T104095,P0081,C0192,2025-04-24,3,856,S10
T104096,P0042,C0015,2025-06-24,1,981,S06
T104097,P0004,C0456,2025-04-17,4,1294,S01
T104098,P0095,C0447,2025-03-22,2,656,S07
T104099,P0006,C0277,2025-05-08,4,793,S10
T104100,P0093,C0269,2025-03-29,2,534,S03
T104101,P0013,C0008,2025-02-13,3,963,S04
T104102,P0012,C0215,2025-02-28,1,623,S02
T104103,P0061,C0238,2025-01-18,4,716,S09
T104104,P0057,C0069,2025-03-04,5,596,S01
T104105,P0040,C0244,2025-04-17,4,725,S05
T104106,P0017,C0166,2025-04-26,5,463,S06
T104107,P0079,C0343,2025-03-06,1,1241,S08
T104108,P0064,C0384,2025-05-03,5,920,S04
T104109,P0017,C0113,2025-02-05,5,463,S03
T104110,P0019,C0116,2025-04-20,1,1281,S02
T104111,P0092,C0207,2025-05-03,3,1212,S10
T104112,P0014,C0128,2025-06-26,2,956,S05
T104113,P0024,C0374,2025-05-07,3,572,S06
T104114,P0091,C0499,2025-07-06,4,1045,S10
T104115,P0067,C0265,2025-03-15,5,305,S05
T104116,P0098,C0461,2025-04-04,2,782,S06
T104117,P0055,C0192,2025-04-13,2,732,S10
T104118,P0095,C0479,2025-03-24,1,656,S07
T104119,P0081,C0025,2025-06-22,2,856,S03
T104120,P0002,C0074,2025-04-21,1,736,S04
T104121,P0021,C0204,2025-05-31,3,1251,S01
T104122,P0074,C0247,2025-03-27,4,1372,S06
T104123,P0025,C0322,2025-05-24,5,1059,S07
T104124,P0058,C0110,2025-06-12,4,1052,S10
T104125,P0034,C0280,2025-01-17,4,790,S02
T104126,P0096,C0144,2025-02-22,5,368,S06
T104127,P0044,C0457,2025-03-17,2,1062,S05
T104128,P0044,C0414,2025-04-12,4,1062,S09
T104129,P0059,C0340,2025-02-26,1,626,S06
T104130,P0098,C0266,2025-01-28,3,782,S02
T104131,P0047,C0219,2025-03-18,1,511,S09
T104132,P0017,C0049,2025-05-11,2,463,S08
T104133,P0015,C0062,2025-06-10,5,1074,S05
T104134,P0017,C0448,2025-03-03,3,463,S05
T104135,P0058,C0224,2025-04-21,5,1052,S02
T104136,P0065,C0094,2025-05-03,4,1005,S09
T104137,P0025,C0073,2025-06-25,2,1059,S01
T104138,P0026,C0376,2025-04-23,3,1235,S09
T104139,P0077,C0400,2025-07-02,2,1210,S10
T104140,P0068,C0269,2025-04-12,1,992,S09
T104141,P0047,C0277,2025-01-29,2,511,S09
T104142,P0022,C0192,2025-04-14,2,882,S02
T104143,P0088,C0085,2025-03-02,5,1144,S04
T104144,P0097,C0367,2025-03-03,2,938,S09
T104145,P0079,C0218,2025-07-09,2,1241,S05
T104146,P0007,C0492,2025-07-04,4,563,S05
T104147,P0050,C0462,2025-03-20,5,1276,S07
T104148,P0061,C0240,2025-07-08,3,716,S03
T104149,P0093,C0481,2025-02-21,3,534,S01
T104150,P0010,C0129,2025-04-09,5,846,S05
T104151,P0027,C0473,2025-07-02,5,778,S10
T104152,P0009,C0031,2025-06-28,4,915,S03
T104153,P0019,C0247,2025-06-20,2,1281,S04
T104154,P0051,C0403,2025-06-03,2,237,S07
T104155,P0051,C0303,2025-03-29,2,237,S04
T104156,P0045,C0037,2025-02-13,2,772,S05
T104157,P0018,C0458,2025-02-23,4,673,S02
T104158,P0093,C0379,2025-03-28,5,534,S03
T104159,P0027,C0228,2025-03-17,2,778,S05
T104160,P0098,C0168,2025-06-11,1,782,S02
T104161,P0067,C0160,2025-05-01,5,305,S02
T104162,P0099,C0322,2025-01-21,5,839,S08
T104163,P0030,C0339,2025-05-28,4,500,S05
T104164,P0016,C0278,2025-04-04,5,809,S08
T104165,P0020,C0037,2025-04-07,3,1310,S05
T104166,P0006,C0196,2025-01-27,3,793,S02
T104167,P0081,C0239,2025-04-16,4,856,S10
T104168,P0022,C0449,2025-02-27,4,882,S05
T104169,P0029,C0268,2025-02-03,1,323,S02
T104170,P0094,C0309,2025-05-15,5,1026,S06
T104171,P0031,C0446,2025-02-25,4,1090,S07
T104172,P0054,C0030,2025-02-25,1,1115,S05
T104173,P0093,C0376,2025-06-22,3,534,S05
T104174,P0082,C0261,2025-04-11,3,697,S07
T104175,P0086,C0429,2025-02-23,3,979,S06
T104176,P0011,C0007,2025-01-14,1,1201,S08
T104177,P0032,C0300,2025-02-20,4,302,S04
T104178,P0076,C0223,2025-05-30,3,198,S02
T104179,P0100,C0424,2025-04-26,4,1217,S09
T104180,P0078,C0429,2025-06-13,5,896,S07
T104181,P0078,C0266,2025-04-11,4,896,S01
T104182,P0078,C0056,2025-05-17,5,896,S02
T104183,P0074,C0049,2025-01-29,1,1372,S04
T104184,P0047,C0298,2025-03-29,5,511,S07
T104185,P0051,C0368,2025-03-07,1,237,S06
T104186,P0083,C0404,2025-04-24,4,1127,S08
T104187,P0074,C0443,2025-04-02,5,1372,S01
T104188,P0052,C0417,2025-03-18,4,879,S01
T104189,P0028,C0291,2025-06-08,2,1015,S01
T104190,P0081,C0485,2025-03-20,3,856,S02
T104191,P0038,C0472,2025-05-31,4,1234,S01
T104192,P0094,C0234,2025-01-30,3,1026,S06
T104193,P0088,C0177,2025-06-19,3,1144,S04
T104194,P0036,C0229,2025-03-13,1,1051,S06
T104195,P0059,C0358,2025-04-03,3,626,S03
T104196,P0027,C0286,2025-01-14,5,778,S06
T104197,P0095,C0206,2025-01-14,3,656,S03
T104198,P0064,C0439,2025-06-20,1,920,S06
T104199,P0046,C0316,2025-06-09,5,882,S04
T104200,P0041,C0425,2025-06-09,3,266,S02
T104201,P0093,C0047,2025-02-16,4,534,S06
T104202,P0080,C0255,2025-03-08,2,683,S07
T104203,P0026,C0136,2025-03-25,4,1235,S06
T104204,P0044,C0413,2025-03-06,4,1062,S06
T104205,P0097,C0082,2025-02-12,2,938,S06
T104206,P0003,C0058,2025-05-23,2,500,S10
T104207,P0040,C0466,2025-06-03,5,725,S09
T104208,P0038,C0388,2025-03-14,5,1234,S09
T104209,P0023,C0204,2025-06-13,5,322,S02
T104210,P0026,C0048,2025-05-24,1,1235,S10
T104211,P0085,C0208,2025-02-07,3,696,S03
T104212,P0092,C0175,2025-02-06,5,1212,S06
T104213,P0051,C0069,2025-04-01,4,237,S02
T104214,P0095,C0418,2025-01-15,3,656,S10
T104215,P0073,C0498,2025-01-12,1,1115,S06
T104216,P0029,C0227,2025-04-08,1,323,S04
T104217,P0071,C0080,2025-01-23,3,1040,S01
T104218,P0064,C0115,2025-06-17,2,920,S04
T104219,P0029,C0226,2025-06-19,2,323,S03
T104220,P0002,C0152,2025-07-04,2,736,S01
T104221,P0079,C0248,2025-03-15,4,1241,S07
T104222,P0072,C0283,2025-05-21,5,381,S04
T104223,P0053,C0096,2025-02-25,5,982,S10
T104224,P0052,C0322,2025-05-10,5,879,S07
T104225,P0096,C0134,2025-02-01,3,368,S05
T104226,P0056,C0190,2025-05-11,3,474,S04
T104227,P0041,C0277,2025-03-24,3,266,S02
T104228,P0089,C0069,2025-05-23,3,939,S04
T104229,P0069,C0297,2025-03-03,2,984,S02
T104230,P0065,C0363,2025-03-21,4,1005,S09
T104231,P0041,C0054,2025-06-05,5,266,S04
T104232,P0093,C0179,2025-01-13,5,534,S04
T104233,P0060,C0138,2025-02-09,5,810,S01
T104234,P0059,C0317,2025-02-02,4,626,S08
T104235,P0076,C0224,2025-03-03,1,198,S03
T104236,P0003,C0287,2025-04-23,4,500,S09
T104237,P0084,C0030,2025-01-27,3,847,S08
T104238,P0091,C0076,2025-02-04,1,1045,S06
T104239,P0009,C0489,2025-02-24,3,915,S10
T104240,P0033,C0486,2025-04-28,1,613,S10
T104241,P0063,C0221,2025-01-31,2,735,S07
T104242,P0028,C0339,2025-03-10,4,1015,S05
T104243,P0069,C0357,2025-05-06,3,984,S06
T104244,P0030,C0292,2025-02-11,5,500,S07
T104245,P0019,C0393,2025-02-24,5,1281,S10
T104246,P0041,C0442,2025-06-04,1,266,S10
T104247,P0007,C0365,2025-02-26,3,563,S10
T104248,P0016,C0397,2025-05-19,1,809,S10
T104249,P0009,C0272,2025-05-26,4,915,S03
T104250,P0094,C0100,2025-03-07,2,1026,S10
T104251,P0100,C0389,2025-03-07,2,1217,S03
T104252,P0004,C0333,2025-04-16,4,1294,S02
T104253,P0043,C0046,2025-07-01,1,716,S07
T104254,P0074,C0359,2025-06-07,4,1372,S07
T104255,P0049,C0357,2025-03-31,4,614,S03
T104256,P0044,C0094,2025-05-31,1,1062,S05
T104257,P0046,C0091,2025-02-25,4,882,S05
T104258,P0064,C0047,2025-02-22,2,920,S05
T104259,P0052,C0103,2025-06-29,2,879,S06
T104260,P0083,C0325,2025-05-17,1,1127,S06
T104261,P0058,C0385,2025-03-03,1,1052,S09
T104262,P0033,C0011,2025-06-22,5,613,S01
T104263,P0072,C0031,2025-02-17,3,381,S02
T104264,P0022,C0001,2025-04-14,5,882,S01
T104265,P0001,C0168,2025-07-02,4,401,S05
T104266,P0004,C0410,2025-02-24,5,1294,S10
T104267,P0048,C0440,2025-01-27,1,628,S03
T104268,P0025,C0326,2025-07-07,5,1059,S08
T104269,P0024,C0275,2025-07-07,2,572,S06
T104270,P0013,C0447,2025-02-21,2,963,S10
T104271,P0048,C0294,2025-06-19,2,628,S08
T104272,P0091,C0434,2025-04-27,2,1045,S09
T104273,P0020,C0417,2025-01-19,4,1310,S01
T104274,P0080,C0020,2025-01-19,5,683,S02
T104275,P0040,C0479,2025-05-25,3,725,S02
T104276,P0045,C0350,2025-04-22,2,772,S10
T104277,P0067,C0086,2025-07-01,1,305,S08
T104278,P0025,C0309,2025-06-30,2,1059,S10
T104279,P0044,C0481,2025-05-26,4,1062,S09
T104280,P0050,C0402,2025-04-06,4,1276,S02
T104281,P0086,C0284,2025-03-02,1,979,S06
T104282,P0032,C0188,2025-01-22,2,302,S04
T104283,P0063,C0097,2025-05-10,4,735,S01
T104284,P0046,C0031,2025-07-04,4,882,S10
T104285,P0013,C0435,2025-03-06,5,963,S02
T104286,P0085,C0336,2025-06-17,3,696,S09
T104287,P0073,C0295,2025-06-13,5,1115,S09
T104288,P0051,C0388,2025-04-27,5,237,S04
T104289,P0037,C0165,2025-06-04,2,975,S08
T104290,P0098,C0102,2025-04-26,3,782,S07
T104291,P0052,C0223,2025-03-26,4,879,S02
T104292,P0063,C0013,2025-05-02,4,735,S02
T104293,P0042,C0288,2025-05-30,4,981,S10
T104294,P0050,C0157,2025-05-09,4,1276,S05
T104295,P0099,C0351,2025-02-22,1,839,S09
T104296,P0006,C0097,2025-04-07,1,793,S05
T104297,P0076,C0383,2025-04-19,5,198,S09
T104298,P0023,C0329,2025-04-27,3,322,S01
T104299,P0069,C0015,2025-03-09,1,984,S05
T104300,P0050,C0097,2025-04-22,3,1276,S09
T104301,P0007,C0422,2025-05-06,4,563,S09
T104302,P0068,C0435,2025-06-02,2,992,S09
T104303,P0048,C0349,2025-05-02,1,628,S04
T104304,P0013,C0235,2025-01-14,2,963,S04
T104305,P0092,C0164,2025-03-31,1,1212,S04
T104306,P0064,C0106,2025-05-19,5,920,S10
T104307,P0002,C0024,2025-05-25,4,736,S04
T104308,P0089,C0060,2025-06-07,3,939,S01
T104309,P0031,C0338,2025-07-04,3,1090,S03
T104310,P0050,C0424,2025-05-22,2,1276,S06
T104311,P0052,C0023,2025-07-08,2,879,S03
T104312,P0077,C0127,2025-06-24,5,1210,S05
T104313,P0055,C0349,2025-03-30,5,732,S05
T104314,P0027,C0482,2025-03-30,3,778,S07
T104315,P0089,C0006,2025-03-18,4,939,S07
T104316,P0049,C0143,2025-04-30,2,614,S08
T104317,P0033,C0308,2025-04-09,1,613,S07
T104318,P0006,C0357,2025-03-29,4,793,S03
T104319,P0085,C0354,2025-06-13,2,696,S02
T104320,P0082,C0059,2025-01-28,1,697,S03
T104321,P0063,C0035,2025-03-22,2,735,S09
T104322,P0042,C0086,2025-03-07,3,981,S07
T104323,P0037,C0275,2025-04-19,3,975,S05
T104324,P0073,C0134,2025-04-09,1,1115,S02
T104325,P0051,C0422,2025-07-05,2,237,S02
T104326,P0072,C0434,2025-01-15,4,381,S04
T104327,P0017,C0266,2025-04-02,1,463,S08
T104328,P0062,C0056,2025-05-07,1,735,S04
T104329,P0005,C0427,2025-03-14,4,711,S03
T104330,P0011,C0391,2025-07-06,1,1201,S04
T104331,P0056,C0316,2025-04-13,3,474,S08
T104332,P0095,C0074,2025-04-17,4,656,S10
T104333,P0099,C0022,2025-02-15,5,839,S04
T104334,P0099,C0108,2025-03-24,3,839,S01
T104335,P0073,C0008,2025-02-20,2,1115,S06
T104336,P0033,C0472,2025-06-18,2,613,S06
T104337,P0060,C0103,2025-02-19,1,810,S07
T104338,P0049,C0079,2025-05-16,3,614,S09
T104339,P0009,C0116,2025-04-03,2,915,S04
T104340,P0043,C0337,2025-06-15,4,716,S01
T104341,P0057,C0036,2025-07-06,2,596,S10
T104342,P0068,C0148,2025-01-22,5,992,S03
T104343,P0019,C0281,2025-06-28,3,1281,S01
T104344,P0015,C0351,2025-06-01,1,1074,S07
T104345,P0067,C0274,2025-03-12,1,305,S10
T104346,P0093,C0087,2025-06-04,3,534,S06
T104347,P0005,C0074,2025-05-10,1,711,S04
T104348,P0001,C0196,2025-05-19,1,401,S10
T104349,P0008,C0417,2025-02-08,4,778,S10
T104350,P0016,C0439,2025-01-24,2,809,S01
T104351,P0073,C0280,2025-03-28,1,1115,S01
T104352,P0084,C0422,2025-06-12,4,847,S10
T104353,P0083,C0198,2025-04-15,3,1127,S10
T104354,P0050,C0231,2025-02-28,2,1276,S08
T104355,P0079,C0129,2025-06-21,3,1241,S08
T104356,P0062,C0471,2025-03-10,2,735,S08
T104357,P0069,C0451,2025-02-12,3,984,S04
T104358,P0019,C0147,2025-03-01,2,1281,S07
T104359,P0033,C0452,2025-02-03,2,613,S06
T104360,P0095,C0011,2025-02-17,4,656,S05
T104361,P0019,C0022,2025-01-26,4,1281,S07
T104362,P0091,C0451,2025-02-23,5,1045,S04
T104363,P0052,C0065,2025-03-21,3,879,S04
T104364,P0052,C0216,2025-01-31,4,879,S08
T104365,P0094,C0232,2025-05-15,4,1026,S07
T104366,P0060,C0187,2025-02-02,3,810,S06
T104367,P0086,C0205,2025-05-08,2,979,S09
